age_class workclass education marital-status occupation relationship race sex hours_class native-country income_class
U55  Private  Some-college  Divorced  Other-service  Unmarried  Black  Female UPTO40  United-States  <=50K
U30  Private  10th  Never-married  Adm-clerical  Not-in-family  White  Female UPTO40  United-States  <=50K
U40  Private  Bachelors  Married-civ-spouse  Tech-support  Wife  White  Female UPTO40  United-States  >50K
U55  Federal-gov  HS-grad  Separated  Adm-clerical  Unmarried  Black  Female UPTO40  United-States  <=50K
U40  Self-emp-not-inc  HS-grad  Married-civ-spouse  Tech-support  Husband  White  Male UPTO40  United-States  <=50K
U55  Private  Bachelors  Divorced  Machine-op-inspct  Not-in-family  White  Male UPTO40  ?  <=50K
U55  Self-emp-not-inc  Assoc-voc  Married-civ-spouse  Farming-fishing  Husband  White  Male UPTO60  United-States  <=50K
U40  Private  Some-college  Never-married  Tech-support  Not-in-family  White  Female UPTO20  United-States  <=50K
U40  Private  Prof-school  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO60  United-States  <=50K
55PLUS  ?  Bachelors  Married-civ-spouse  ?  Husband  White  Male UPTO80  United-States  >50K
U40  Private  HS-grad  Divorced  Machine-op-inspct  Not-in-family  White  Female UPTO60  United-States  <=50K
U21  ?  Some-college  Never-married  ?  Own-child  White  Female UPTO40  United-States  <=50K
U40  Private  Some-college  Married-civ-spouse  Sales  Husband  White  Male UPTO40  United-States  >50K
U55  Private  Bachelors  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO40  United-States  >50K
U55  Private  Masters  Divorced  Prof-specialty  Unmarried  White  Female UPTO60  United-States  <=50K
U40  ?  HS-grad  Divorced  ?  Unmarried  White  Female UPTO40  United-States  <=50K
U40  Private  Masters  Never-married  Exec-managerial  Not-in-family  White  Female UPTO40  United-States  <=50K
U55  Private  HS-grad  Never-married  Adm-clerical  Not-in-family  White  Female UPTO40  United-States  <=50K
U40  Private  HS-grad  Married-civ-spouse  Sales  Husband  White  Female UPTO40  United-States  <=50K
U40  Local-gov  Some-college  Never-married  Protective-serv  Not-in-family  White  Male UPTO60  United-States  >50K
U40  Private  HS-grad  Divorced  Farming-fishing  Not-in-family  White  Male UPTO40  United-States  <=50K
U40  Private  Bachelors  Married-civ-spouse  Exec-managerial  Wife  White  Female UPTO60  Germany  <=50K
U30  Private  HS-grad  Never-married  Sales  Not-in-family  White  Male UPTO60  United-States  <=50K
U40  Private  HS-grad  Married-civ-spouse  Exec-managerial  Husband  White  Male UPTO40  United-States  <=50K
U30  Private  Assoc-acdm  Never-married  Sales  Own-child  White  Female UPTO40  United-States  <=50K
U21  Private  HS-grad  Never-married  Farming-fishing  Own-child  White  Male UPTO20  United-States  <=50K
U55  Private  HS-grad  Married-civ-spouse  Sales  Husband  White  Male UPTO60  United-States  >50K
U55  Private  Assoc-voc  Never-married  Transport-moving  Not-in-family  White  Male UPTO60  United-States  <=50K
U55  Private  Masters  Divorced  Sales  Not-in-family  White  Female UPTO20  United-States  <=50K
U55  Self-emp-not-inc  Doctorate  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO40  United-States  >50K
U55  Local-gov  Some-college  Divorced  Transport-moving  Not-in-family  White  Female UPTO40  United-States  <=50K
U40  Self-emp-not-inc  9th  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO40  Mexico  <=50K
55PLUS  Private  HS-grad  Married-civ-spouse  Sales  Husband  White  Male UPTO40  United-States  >50K
U40  Private  5th-6th  Married-civ-spouse  Other-service  Husband  White  Male UPTO40  Mexico  <=50K
U55  Self-emp-not-inc  Assoc-voc  Married-civ-spouse  Tech-support  Other-relative  White  Female UPTO20  United-States  <=50K
U21  Private  Some-college  Never-married  Adm-clerical  Not-in-family  White  Male UPTO40  United-States  <=50K
U30  Private  Assoc-acdm  Never-married  Sales  Not-in-family  White  Male UPTO60  United-States  <=50K
U30  Self-emp-not-inc  9th  Never-married  Craft-repair  Not-in-family  White  Male UPTO20  United-States  <=50K
U40  State-gov  Bachelors  Divorced  Prof-specialty  Not-in-family  White  Male UPTO60  United-States  <=50K
55PLUS  Self-emp-not-inc  HS-grad  Married-civ-spouse  Tech-support  Husband  White  Male UPTO40  United-States  <=50K
U30  Private  Bachelors  Married-civ-spouse  Prof-specialty  Wife  White  Female UPTO60  United-States  >50K
U21  Private  Some-college  Never-married  Adm-clerical  Own-child  White  Female UPTO20  United-States  <=50K
U30  Private  7th-8th  Never-married  Farming-fishing  Unmarried  White  Male UPTO40  United-States  <=50K
U40  Private  Bachelors  Married-civ-spouse  Tech-support  Husband  White  Male UPTO40  United-States  >50K
U30  Private  HS-grad  Never-married  Machine-op-inspct  Own-child  White  Male UPTO40  United-States  <=50K
U30  ?  Assoc-acdm  Married-civ-spouse  ?  Husband  White  Male UPTO20  United-States  <=50K
U40  Private  HS-grad  Married-civ-spouse  Other-service  Other-relative  Black  Female UPTO40  United-States  <=50K
U40  Private  Assoc-voc  Married-civ-spouse  Other-service  Husband  White  Male UPTO40  United-States  >50K
U40  Local-gov  HS-grad  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO40  United-States  <=50K
U55  Private  HS-grad  Married-civ-spouse  Transport-moving  Husband  White  Male UPTO60  United-States  >50K
U30  Private  Assoc-voc  Never-married  Adm-clerical  Not-in-family  White  Female UPTO40  United-States  <=50K
U55  Private  HS-grad  Married-civ-spouse  Tech-support  Husband  White  Male 80PLUS  United-States  <=50K
U55  Self-emp-inc  Doctorate  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO60  United-States  >50K
U30  Private  11th  Divorced  Machine-op-inspct  Unmarried  White  Female UPTO40  United-States  <=50K
U40  Private  HS-grad  Never-married  Handlers-cleaners  Own-child  White  Male UPTO40  United-States  <=50K
U21  Private  Some-college  Never-married  Other-service  Own-child  White  Male UPTO40  United-States  <=50K
U55  Private  Masters  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO40  United-States  >50K
U55  Private  Some-college  Divorced  Exec-managerial  Not-in-family  White  Male UPTO60  United-States  <=50K
U30  ?  Assoc-voc  Never-married  ?  Own-child  White  Male UPTO40  United-States  <=50K
U30  Private  HS-grad  Divorced  Handlers-cleaners  Own-child  White  Male UPTO60  United-States  <=50K
U21  Private  Some-college  Never-married  Adm-clerical  Own-child  White  Female UPTO40  United-States  <=50K
U30  Private  Some-college  Never-married  Craft-repair  Own-child  White  Male UPTO40  United-States  <=50K
U21  Private  Some-college  Never-married  Sales  Own-child  White  Male UPTO40  ?  <=50K
U40  Private  HS-grad  Divorced  Craft-repair  Not-in-family  White  Male UPTO40  United-States  <=50K
U55  Private  Masters  Divorced  Prof-specialty  Unmarried  White  Male UPTO60  United-States  >50K
U40  Private  HS-grad  Never-married  Sales  Unmarried  White  Male UPTO60  United-States  >50K
U21  Private  10th  Never-married  Machine-op-inspct  Own-child  White  Male UPTO40  United-States  <=50K
U30  Private  HS-grad  Divorced  Sales  Own-child  White  Female UPTO40  United-States  <=50K
U30  Private  Some-college  Married-civ-spouse  Sales  Husband  White  Male UPTO60  United-States  <=50K
U55  Private  Assoc-acdm  Divorced  Prof-specialty  Unmarried  White  Female UPTO40  United-States  <=50K
U30  Private  Some-college  Never-married  Craft-repair  Unmarried  Amer-Indian-Eskimo  Male UPTO40  Mexico  <=50K
U55  Federal-gov  HS-grad  Divorced  Adm-clerical  Not-in-family  Black  Male UPTO40  United-States  <=50K
U40  Private  Prof-school  Married-civ-spouse  Prof-specialty  Wife  White  Female UPTO60  United-States  >50K
U21  ?  Some-college  Never-married  ?  Own-child  White  Female UPTO40  United-States  <=50K
U21  State-gov  Some-college  Never-married  Adm-clerical  Own-child  White  Female UPTO20  United-States  <=50K
U40  Private  HS-grad  Widowed  Handlers-cleaners  Unmarried  White  Male UPTO40  ?  <=50K
55PLUS  ?  11th  Married-civ-spouse  ?  Husband  White  Male UPTO40  United-States  <=50K
U40  Private  HS-grad  Never-married  Machine-op-inspct  Unmarried  Black  Female UPTO60  United-States  <=50K
U55  Private  Bachelors  Married-civ-spouse  Other-service  Husband  White  Male UPTO40  United-States  <=50K
U30  Private  Bachelors  Never-married  Exec-managerial  Own-child  White  Male UPTO40  United-States  <=50K
U30  Private  Bachelors  Never-married  Prof-specialty  Not-in-family  White  Female UPTO20  United-States  <=50K
U21  Private  Some-college  Never-married  Adm-clerical  Own-child  Black  Female UPTO20  United-States  <=50K
55PLUS  ?  Preschool  Married-civ-spouse  ?  Husband  White  Male UPTO40  United-States  <=50K
U30  Private  Bachelors  Never-married  Prof-specialty  Not-in-family  White  Female UPTO40  United-States  <=50K
U40  Self-emp-not-inc  HS-grad  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO60  United-States  <=50K
U55  Self-emp-inc  HS-grad  Married-civ-spouse  Transport-moving  Husband  White  Male UPTO60  ?  <=50K
U40  Private  Some-college  Separated  Machine-op-inspct  Not-in-family  White  Male UPTO60  United-States  >50K
U30  Private  HS-grad  Never-married  Adm-clerical  Not-in-family  White  Female UPTO60  United-States  <=50K
55PLUS  Private  HS-grad  Married-civ-spouse  Machine-op-inspct  Husband  White  Male UPTO40  United-States  <=50K
U30  Private  Bachelors  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO60  United-States  <=50K
U30  Self-emp-not-inc  Some-college  Never-married  Other-service  Not-in-family  White  Female UPTO80  United-States  <=50K
U30  Private  Assoc-acdm  Never-married  Adm-clerical  Not-in-family  White  Female UPTO40  United-States  <=50K
U30  Private  Some-college  Never-married  Exec-managerial  Own-child  White  Female UPTO40  United-States  <=50K
U55  Private  Bachelors  Married-civ-spouse  Exec-managerial  Husband  White  Male UPTO40  United-States  >50K
U55  Local-gov  Masters  Divorced  Prof-specialty  Unmarried  White  Female UPTO60  United-States  <=50K
U21  Private  HS-grad  Never-married  Other-service  Own-child  White  Female UPTO20  United-States  <=50K
55PLUS  Self-emp-not-inc  Some-college  Married-civ-spouse  Farming-fishing  Husband  White  Male UPTO60  United-States  <=50K
U21  Private  Some-college  Never-married  Sales  Own-child  White  Female UPTO40  United-States  <=50K
U40  Private  HS-grad  Married-civ-spouse  Craft-repair  Husband  Other  Male UPTO40  United-States  <=50K
U55  Private  HS-grad  Separated  Machine-op-inspct  Own-child  Black  Female UPTO40  United-States  <=50K
U55  Private  HS-grad  Never-married  Sales  Not-in-family  White  Female UPTO40  United-States  <=50K
U55  Private  Bachelors  Divorced  Prof-specialty  Unmarried  Black  Male UPTO40  United-States  <=50K
55PLUS  ?  11th  Married-civ-spouse  ?  Husband  White  Male UPTO40  Mexico  <=50K
U40  Local-gov  Bachelors  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO40  United-States  >50K
U30  Self-emp-not-inc  Some-college  Married-civ-spouse  Farming-fishing  Husband  White  Male UPTO60  United-States  <=50K
U40  Private  HS-grad  Married-civ-spouse  Machine-op-inspct  Wife  Black  Female UPTO40  United-States  <=50K
U40  Private  HS-grad  Never-married  Adm-clerical  Not-in-family  White  Female UPTO60  United-States  <=50K
55PLUS  Local-gov  HS-grad  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO40  United-States  <=50K
U55  Private  HS-grad  Divorced  Adm-clerical  Not-in-family  White  Female UPTO40  United-States  >50K
U40  Private  7th-8th  Divorced  Tech-support  Unmarried  White  Female UPTO40  United-States  <=50K
U30  Self-emp-not-inc  Bachelors  Never-married  Tech-support  Not-in-family  White  Male UPTO60  United-States  <=50K
55PLUS  Self-emp-not-inc  Bachelors  Married-civ-spouse  Prof-specialty  Husband  Asian-Pac-Islander  Male UPTO40  China  >50K
U55  Self-emp-not-inc  Prof-school  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO60  United-States  >50K
U40  Private  Some-college  Never-married  Sales  Not-in-family  White  Male UPTO40  United-States  <=50K
U55  Private  Some-college  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO60  United-States  >50K
U30  Private  7th-8th  Never-married  Sales  Other-relative  White  Male UPTO60  Guatemala  <=50K
U55  Self-emp-inc  Bachelors  Married-civ-spouse  Exec-managerial  Husband  White  Male UPTO40  United-States  >50K
U40  Private  Some-college  Married-civ-spouse  Machine-op-inspct  Husband  White  Male UPTO40  United-States  >50K
U55  Private  Some-college  Never-married  Adm-clerical  Unmarried  Black  Female UPTO40  United-States  <=50K
55PLUS  Private  HS-grad  Married-civ-spouse  Adm-clerical  Husband  Asian-Pac-Islander  Male UPTO40  Vietnam  <=50K
U30  Local-gov  Some-college  Married-civ-spouse  Protective-serv  Husband  White  Male UPTO60  United-States  <=50K
U40  Private  11th  Never-married  Craft-repair  Not-in-family  White  Male UPTO40  United-States  <=50K
U40  Private  HS-grad  Married-civ-spouse  Transport-moving  Husband  White  Male UPTO60  United-States  <=50K
U40  State-gov  Bachelors  Divorced  Protective-serv  Not-in-family  White  Male UPTO40  Mexico  >50K
U55  Self-emp-not-inc  Some-college  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO60  United-States  >50K
U21  Private  HS-grad  Never-married  Other-service  Own-child  Black  Male UPTO40  United-States  <=50K
U40  Private  Bachelors  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO40  United-States  <=50K
U55  Private  HS-grad  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO40  United-States  <=50K
U55  Self-emp-not-inc  Some-college  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO20  United-States  <=50K
U30  Private  Doctorate  Never-married  Adm-clerical  Own-child  White  Female UPTO40  United-States  <=50K
U30  Private  HS-grad  Never-married  Tech-support  Not-in-family  White  Female UPTO40  United-States  <=50K
U30  Private  HS-grad  Married-civ-spouse  Sales  Wife  White  Female UPTO40  United-States  >50K
U55  Private  HS-grad  Widowed  Sales  Unmarried  White  Female UPTO40  United-States  <=50K
U40  Private  Assoc-voc  Divorced  Craft-repair  Own-child  White  Male UPTO60  United-States  <=50K
U30  Private  HS-grad  Never-married  Sales  Not-in-family  White  Male UPTO40  United-States  <=50K
U30  Private  Some-college  Never-married  Adm-clerical  Own-child  White  Male UPTO20  United-States  <=50K
U55  Private  HS-grad  Widowed  Machine-op-inspct  Not-in-family  Black  Female UPTO40  United-States  <=50K
U21  Private  HS-grad  Never-married  Handlers-cleaners  Own-child  White  Male UPTO20  United-States  <=50K
U55  Private  Bachelors  Separated  Sales  Unmarried  White  Female UPTO40  United-States  <=50K
U30  Private  HS-grad  Married-civ-spouse  Machine-op-inspct  Wife  White  Female UPTO40  Dominican-Republic  <=50K
U40  Private  Some-college  Divorced  Sales  Own-child  White  Male UPTO40  United-States  <=50K
U55  Private  HS-grad  Divorced  Tech-support  Unmarried  White  Female UPTO40  United-States  <=50K
U30  Private  Some-college  Never-married  Adm-clerical  Not-in-family  White  Female UPTO40  United-States  <=50K
55PLUS  State-gov  HS-grad  Married-spouse-absent  Other-service  Unmarried  Black  Female UPTO40  Honduras  <=50K
U55  State-gov  Bachelors  Divorced  Protective-serv  Not-in-family  White  Female UPTO40  United-States  <=50K
U55  Private  10th  Divorced  Transport-moving  Own-child  White  Male UPTO40  United-States  <=50K
U30  Private  Some-college  Never-married  Adm-clerical  Not-in-family  White  Female UPTO40  United-States  <=50K
U30  Private  Bachelors  Never-married  Prof-specialty  Not-in-family  Other  Female UPTO40  United-States  <=50K
U55  Private  Assoc-voc  Married-civ-spouse  Other-service  Wife  Black  Female UPTO40  United-States  <=50K
U30  Private  HS-grad  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO40  United-States  <=50K
U30  Private  HS-grad  Separated  Handlers-cleaners  Other-relative  White  Female UPTO40  United-States  <=50K
U30  Private  Bachelors  Never-married  Tech-support  Own-child  White  Male UPTO40  United-States  <=50K
U40  Local-gov  Bachelors  Never-married  Adm-clerical  Not-in-family  Black  Female UPTO40  United-States  <=50K
U30  Federal-gov  HS-grad  Never-married  Adm-clerical  Other-relative  White  Male UPTO40  United-States  <=50K
U40  Federal-gov  Some-college  Never-married  Other-service  Own-child  White  Male UPTO40  Japan  <=50K
U55  Private  Bachelors  Married-civ-spouse  Transport-moving  Husband  White  Male UPTO40  United-States  <=50K
U40  Private  HS-grad  Divorced  Farming-fishing  Unmarried  White  Male UPTO60  United-States  <=50K
U55  Private  Assoc-voc  Married-civ-spouse  Exec-managerial  Husband  Black  Male UPTO40  United-States  <=50K
U40  Private  Some-college  Married-civ-spouse  Protective-serv  Husband  Black  Male UPTO40  United-States  >50K
U55  Private  Some-college  Divorced  Craft-repair  Not-in-family  White  Female UPTO40  United-States  <=50K
U21  Private  11th  Never-married  Handlers-cleaners  Own-child  White  Male UPTO20  United-States  <=50K
U30  Private  Bachelors  Never-married  Sales  Not-in-family  White  Male UPTO60  United-States  <=50K
U55  Private  Bachelors  Married-civ-spouse  Adm-clerical  Husband  White  Male UPTO60  ?  >50K
U40  Private  11th  Married-civ-spouse  Machine-op-inspct  Wife  White  Female UPTO40  United-States  <=50K
U40  State-gov  HS-grad  Never-married  Tech-support  Own-child  White  Male UPTO40  United-States  <=50K
U55  Private  HS-grad  Never-married  Adm-clerical  Not-in-family  White  Female UPTO60  United-States  <=50K
U55  Self-emp-not-inc  HS-grad  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO40  United-States  <=50K
U55  State-gov  Prof-school  Married-civ-spouse  Prof-specialty  Husband  Asian-Pac-Islander  Male UPTO80  India  >50K
U40  Private  HS-grad  Married-civ-spouse  Sales  Husband  White  Male UPTO40  United-States  <=50K
U21  Private  Some-college  Never-married  Sales  Own-child  White  Female UPTO20  United-States  <=50K
U40  Private  Assoc-acdm  Married-civ-spouse  Sales  Husband  White  Male UPTO60  United-States  >50K
U40  Private  HS-grad  Never-married  Sales  Not-in-family  White  Female UPTO40  United-States  <=50K
U55  Federal-gov  Assoc-acdm  Married-civ-spouse  Exec-managerial  Husband  White  Male UPTO60  United-States  <=50K
U40  Private  HS-grad  Divorced  Craft-repair  Not-in-family  Black  Male UPTO40  United-States  <=50K
U40  Private  Some-college  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO60  United-States  >50K
U55  Private  Bachelors  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO40  United-States  >50K
U30  Private  10th  Separated  Sales  Unmarried  White  Female UPTO40  United-States  <=50K
U55  Private  Some-college  Divorced  Craft-repair  Not-in-family  White  Male UPTO60  United-States  >50K
U40  Private  Prof-school  Never-married  Prof-specialty  Not-in-family  White  Female UPTO60  United-States  >50K
U55  Private  Some-college  Never-married  Other-service  Not-in-family  White  Female UPTO60  United-States  <=50K
U30  Private  Some-college  Married-civ-spouse  Exec-managerial  Husband  White  Male UPTO40  United-States  >50K
U55  Local-gov  Bachelors  Married-civ-spouse  Protective-serv  Husband  Black  Male UPTO40  United-States  >50K
U30  Private  HS-grad  Separated  Machine-op-inspct  Own-child  White  Female UPTO40  United-States  <=50K
U55  Self-emp-inc  HS-grad  Married-civ-spouse  Exec-managerial  Husband  White  Male UPTO40  United-States  <=50K
U55  State-gov  Doctorate  Never-married  Exec-managerial  Not-in-family  White  Female UPTO40  Italy  >50K
U40  Private  HS-grad  Never-married  Exec-managerial  Not-in-family  White  Male UPTO60  United-States  <=50K
U40  Local-gov  HS-grad  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO40  United-States  <=50K
U40  Private  Doctorate  Married-civ-spouse  Prof-specialty  Wife  White  Female UPTO40  United-States  <=50K
U55  Private  HS-grad  Married-spouse-absent  Sales  Not-in-family  Black  Female UPTO40  United-States  <=50K
U30  Federal-gov  HS-grad  Married-civ-spouse  Other-service  Husband  White  Male UPTO40  United-States  <=50K
U55  Private  HS-grad  Never-married  Sales  Not-in-family  White  Female UPTO40  United-States  <=50K
U55  Private  HS-grad  Never-married  Craft-repair  Not-in-family  White  Male UPTO40  United-States  <=50K
U40  Self-emp-inc  Bachelors  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO60  United-States  <=50K
U55  Federal-gov  Bachelors  Never-married  Prof-specialty  Not-in-family  White  Female UPTO40  ?  <=50K
U55  State-gov  Masters  Married-civ-spouse  Prof-specialty  Husband  Asian-Pac-Islander  Male UPTO40  India  >50K
U55  Self-emp-inc  HS-grad  Married-civ-spouse  Exec-managerial  Husband  White  Male UPTO60  United-States  >50K
U40  Private  HS-grad  Married-civ-spouse  Other-service  Husband  White  Male UPTO40  Yugoslavia  >50K
U40  Private  HS-grad  Married-civ-spouse  Machine-op-inspct  Husband  White  Male UPTO40  United-States  <=50K
U30  Local-gov  Some-college  Never-married  Adm-clerical  Other-relative  Black  Male UPTO40  Haiti  <=50K
U40  State-gov  Bachelors  Married-civ-spouse  Exec-managerial  Wife  White  Female UPTO60  United-States  >50K
U30  ?  HS-grad  Never-married  ?  Own-child  White  Male UPTO40  United-States  <=50K
U40  Private  Bachelors  Married-civ-spouse  Sales  Husband  White  Male UPTO40  United-States  <=50K
U40  Private  11th  Never-married  Other-service  Not-in-family  White  Female UPTO40  Ireland  <=50K
U55  Private  HS-grad  Married-civ-spouse  Transport-moving  Husband  White  Male UPTO40  United-States  >50K
U30  Private  Assoc-acdm  Never-married  Adm-clerical  Own-child  White  Male UPTO40  United-States  <=50K
U40  State-gov  Doctorate  Married-civ-spouse  Exec-managerial  Husband  White  Male UPTO60  United-States  >50K
55PLUS  Private  HS-grad  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO60  United-States  <=50K
U30  Self-emp-not-inc  Some-college  Never-married  Other-service  Own-child  White  Male UPTO40  United-States  <=50K
55PLUS  Private  HS-grad  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO40  United-States  >50K
U55  Private  1st-4th  Separated  Prof-specialty  Unmarried  Black  Female UPTO40  United-States  <=50K
55PLUS  ?  HS-grad  Married-civ-spouse  ?  Wife  White  Female UPTO20  United-States  <=50K
U21  Private  HS-grad  Never-married  Transport-moving  Own-child  White  Male UPTO40  United-States  <=50K
U40  Private  Bachelors  Never-married  Tech-support  Not-in-family  White  Male UPTO60  United-States  <=50K
U30  Private  Bachelors  Married-civ-spouse  Prof-specialty  Wife  White  Female UPTO40  United-States  <=50K
U55  Private  Assoc-voc  Married-civ-spouse  Exec-managerial  Wife  White  Female UPTO40  United-States  >50K
U40  Local-gov  Bachelors  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO40  United-States  <=50K
U40  Private  Bachelors  Never-married  Craft-repair  Own-child  White  Male UPTO40  United-States  <=50K
U21  Private  7th-8th  Never-married  Machine-op-inspct  Other-relative  White  Female UPTO60  Mexico  <=50K
U40  Private  HS-grad  Married-civ-spouse  Exec-managerial  Other-relative  White  Male UPTO40  United-States  >50K
U55  Private  HS-grad  Married-civ-spouse  Other-service  Wife  Asian-Pac-Islander  Female UPTO20  Philippines  <=50K
55PLUS  Private  HS-grad  Divorced  Machine-op-inspct  Not-in-family  White  Female UPTO40  United-States  <=50K
55PLUS  Local-gov  11th  Married-civ-spouse  Transport-moving  Husband  White  Male UPTO20  United-States  <=50K
U30  Private  Bachelors  Never-married  Prof-specialty  Not-in-family  White  Female UPTO60  United-States  <=50K
U30  Private  HS-grad  Never-married  Craft-repair  Not-in-family  White  Male UPTO40  United-States  <=50K
U30  Private  HS-grad  Never-married  Priv-house-serv  Other-relative  White  Female UPTO20  Mexico  <=50K
U30  Private  Some-college  Never-married  Adm-clerical  Not-in-family  White  Male UPTO20  United-States  <=50K
55PLUS  Self-emp-inc  Masters  Married-civ-spouse  Sales  Husband  White  Male UPTO60  United-States  >50K
U30  Private  HS-grad  Divorced  Sales  Unmarried  White  Female UPTO40  United-States  <=50K
U55  Private  1st-4th  Separated  Machine-op-inspct  Own-child  White  Female UPTO40  Guatemala  <=50K
U40  State-gov  Doctorate  Married-civ-spouse  Prof-specialty  Husband  Asian-Pac-Islander  Male UPTO40  Taiwan  <=50K
U21  Private  7th-8th  Never-married  Machine-op-inspct  Other-relative  White  Male UPTO40  United-States  <=50K
U30  ?  Some-college  Never-married  ?  Other-relative  White  Female UPTO40  United-States  <=50K
U30  Private  Bachelors  Never-married  Prof-specialty  Not-in-family  White  Male UPTO60  United-States  <=50K
55PLUS  Private  HS-grad  Married-civ-spouse  Machine-op-inspct  Husband  White  Male UPTO40  United-States  <=50K
U40  State-gov  Some-college  Never-married  Other-service  Not-in-family  Asian-Pac-Islander  Male UPTO40  United-States  <=50K
U40  State-gov  Assoc-acdm  Divorced  Protective-serv  Not-in-family  Black  Male UPTO40  United-States  <=50K
U55  State-gov  Doctorate  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO40  ?  >50K
U55  Private  7th-8th  Divorced  Machine-op-inspct  Not-in-family  Black  Female UPTO40  United-States  <=50K
U40  Private  HS-grad  Never-married  Adm-clerical  Not-in-family  White  Female UPTO60  United-States  <=50K
U40  State-gov  Masters  Married-civ-spouse  Protective-serv  Husband  Black  Male UPTO40  United-States  <=50K
U40  Private  HS-grad  Divorced  Handlers-cleaners  Not-in-family  White  Male UPTO40  United-States  <=50K
55PLUS  Self-emp-not-inc  HS-grad  Married-civ-spouse  Exec-managerial  Husband  Black  Male UPTO40  United-States  <=50K
U30  Private  Some-college  Never-married  Sales  Own-child  White  Female UPTO20  United-States  <=50K
U40  Private  10th  Married-civ-spouse  Craft-repair  Husband  Black  Male UPTO60  United-States  <=50K
U55  Private  Assoc-voc  Divorced  Craft-repair  Unmarried  White  Female UPTO40  United-States  <=50K
U55  Private  Some-college  Married-civ-spouse  Sales  Wife  White  Female UPTO40  United-States  >50K
U55  Self-emp-not-inc  Prof-school  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO80  United-States  >50K
U30  Private  Some-college  Married-civ-spouse  Exec-managerial  Husband  White  Male UPTO60  United-States  <=50K
U40  Self-emp-not-inc  Some-college  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO60  United-States  >50K
U21  ?  Some-college  Never-married  ?  Own-child  White  Male UPTO40  United-States  <=50K
U55  Local-gov  Some-college  Married-civ-spouse  Protective-serv  Husband  White  Male UPTO40  United-States  <=50K
U40  Private  Some-college  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO60  United-States  >50K
U55  Private  10th  Married-civ-spouse  Transport-moving  Husband  White  Male UPTO40  United-States  >50K
U55  Private  Some-college  Married-civ-spouse  Machine-op-inspct  Husband  Black  Male UPTO40  United-States  <=50K
U21  Private  Some-college  Never-married  Machine-op-inspct  Not-in-family  Asian-Pac-Islander  Female UPTO40  ?  <=50K
U55  Private  HS-grad  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO40  United-States  <=50K
U55  Local-gov  Bachelors  Divorced  Adm-clerical  Not-in-family  White  Female UPTO40  United-States  >50K
U30  State-gov  Some-college  Married-civ-spouse  Other-service  Wife  White  Female UPTO20  United-States  <=50K
U55  Private  Bachelors  Divorced  Adm-clerical  Not-in-family  White  Male UPTO40  United-States  <=50K
U40  Local-gov  Some-college  Divorced  Protective-serv  Unmarried  White  Male UPTO60  United-States  <=50K
U40  Private  HS-grad  Divorced  Craft-repair  Not-in-family  White  Male UPTO40  United-States  >50K
U21  ?  Some-college  Never-married  ?  Own-child  White  Male UPTO60  United-States  <=50K
U55  Private  Masters  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO60  United-States  >50K
55PLUS  Private  Assoc-acdm  Married-civ-spouse  Adm-clerical  Husband  White  Male UPTO40  United-States  <=50K
U40  Self-emp-inc  Some-college  Married-civ-spouse  Transport-moving  Husband  White  Male UPTO60  United-States  >50K
U55  Local-gov  Assoc-acdm  Divorced  Tech-support  Not-in-family  Black  Male UPTO40  United-States  <=50K
U40  Private  10th  Married-civ-spouse  Craft-repair  Husband  White  Male UPTO40  United-States  <=50K
U30  Private  Bachelors  Never-married  Adm-clerical  Own-child  White  Female UPTO40  Portugal  <=50K
U55  Local-gov  Masters  Married-civ-spouse  Prof-specialty  Husband  White  Male UPTO40  United-States  >50K
